,per_blue_win,per_red_win,minute,predicted_label,label
7763,0.03,0.97,27,0,0
15220,0.29,0.71,14,0,1
9008,0.46,0.54,8,0,0
14257,0.86,0.14,20,1,1
19308,0.99,0.01,27,1,1
17864,0.37,0.63,11,0,1
8201,0.99,0.01,35,1,1
5439,0.91,0.09,25,1,1
15121,0.03,0.97,31,0,0
12862,0.31,0.69,29,0,0
2143,0.5,0.5,14,0,1
5197,0.02,0.98,25,0,0
20137,0.12,0.88,32,0,0
10972,0.5,0.5,9,0,0
17634,0.57,0.43,20,1,1
13460,0.48,0.52,2,0,0
2706,0.37,0.63,11,0,1
21095,0.02,0.98,31,0,0
16727,0.53,0.47,15,1,0
18238,0.58,0.42,19,1,1
16228,0.47,0.53,8,0,1
15151,0.49,0.51,10,0,1
12597,0.96,0.04,32,1,1
8628,0.56,0.44,0,1,1
20445,0.98,0.02,27,1,1
15449,0.5,0.5,4,0,0
2600,0.42,0.58,14,0,1
17784,0.42,0.58,23,0,0
9616,0.05,0.95,31,0,0
1954,0.79,0.21,23,1,1
16023,0.46,0.54,6,0,0
5918,0.3,0.7,21,0,1
980,0.4,0.6,1,0,0
1913,0.27,0.73,9,0,1
16466,0.84,0.16,18,1,0
12540,0.44,0.56,9,0,0
7187,0.98,0.02,34,1,1
16214,0.49,0.51,6,0,0
5237,0.78,0.22,18,1,0
1569,0.58,0.42,13,1,0
9767,0.49,0.51,33,0,1
18121,0.43,0.57,4,0,1
5441,0.36,0.64,11,0,1
11675,0.94,0.06,30,1,1
20948,0.48,0.52,2,0,0
2931,0.45,0.55,0,0,0
16868,0.47,0.53,15,0,0
8250,0.44,0.56,10,0,1
20400,0.58,0.42,16,1,1
10439,0.98,0.02,34,1,1
8403,0.44,0.56,6,0,1
4331,0.48,0.52,25,0,0
2731,0.75,0.25,29,1,0
10289,0.46,0.54,4,0,1
7539,0.4,0.6,5,0,0
19998,0.64,0.36,0,1,1
17765,0.56,0.44,36,1,0
2571,0.04,0.96,32,0,0
13475,0.72,0.28,16,1,1
9936,0.73,0.27,22,1,0
8783,0.43,0.57,15,0,0
17134,0.52,0.48,7,1,0
12507,1.0,0.0,35,1,1
19573,0.0,1.0,35,0,0
18412,0.87,0.13,18,1,1
3081,0.5,0.5,19,1,0
18498,0.96,0.04,29,1,1
11977,0.47,0.53,20,0,0
13055,0.97,0.03,35,1,1
13590,0.31,0.69,36,0,0
3016,0.07,0.93,29,0,0
9330,0.49,0.51,4,0,1
17090,0.02,0.98,22,0,0
4410,0.15,0.85,27,0,0
10604,0.5,0.5,0,0,1
20909,0.98,0.02,27,1,1
10455,0.81,0.19,19,1,0
11222,1.0,0.0,35,1,1
20879,0.06,0.94,28,0,1
2946,0.99,0.01,26,1,0
354,0.09,0.91,21,0,0
12727,0.3,0.7,32,0,1
1327,0.7,0.3,31,1,1
8268,0.64,0.36,19,1,1
7670,0.0,1.0,36,0,0
2442,0.3,0.7,14,0,1
5442,0.46,0.54,36,0,0
13322,0.03,0.97,25,0,0
2422,0.53,0.47,22,1,1
5757,0.47,0.53,8,0,1
1958,0.48,0.52,6,0,0
50,0.6,0.4,11,1,0
648,0.18,0.82,21,0,0
9602,0.01,0.99,31,0,0
18561,0.49,0.51,1,0,1
336,0.76,0.24,20,1,1
7768,0.44,0.56,2,0,0
19013,0.02,0.98,24,0,0
7530,0.47,0.53,7,0,1
4019,0.63,0.37,20,1,1
6955,0.38,0.62,2,0,0
21232,0.61,0.39,30,1,0
14497,0.11,0.89,33,0,0
8207,0.67,0.33,7,1,0
10407,0.12,0.88,35,0,0
13758,0.61,0.39,26,1,0
9481,0.54,0.46,23,1,0
7819,0.62,0.38,21,1,0
8685,0.54,0.46,15,1,0
5790,0.11,0.89,33,0,0
9586,0.59,0.41,27,1,0
10676,0.61,0.39,25,1,0
2554,0.97,0.03,31,1,1
12030,0.93,0.07,23,1,1
3982,0.52,0.48,0,1,0
4165,0.12,0.88,29,0,0
12442,0.51,0.49,5,1,0
20432,0.82,0.18,19,1,1
12078,0.48,0.52,16,0,0
4778,0.36,0.64,14,0,0
4382,0.04,0.96,22,0,0
14238,0.53,0.47,5,1,1
3602,0.09,0.91,36,0,0
3038,0.44,0.56,7,0,1
6181,0.81,0.19,20,1,1
998,0.43,0.57,17,0,1
4369,0.07,0.93,23,0,0
1477,0.43,0.57,6,0,0
12649,0.49,0.51,11,0,0
3704,0.67,0.33,20,1,0
3929,0.57,0.43,0,1,1
13566,0.83,0.17,27,1,0
1023,0.38,0.62,4,0,1
1035,0.58,0.42,15,1,0
16634,0.32,0.68,13,0,0
17703,0.08,0.92,27,0,0
19201,0.56,0.44,19,1,0
11727,0.06,0.94,23,0,0
15024,0.99,0.01,30,1,1
8738,0.08,0.92,36,0,0
6631,0.96,0.04,27,1,1
790,1.0,0.0,36,1,1
14310,0.91,0.09,22,1,0
218,0.23,0.77,12,0,0
8971,0.14,0.86,33,0,0
1884,0.48,0.52,0,0,1
6972,0.13,0.87,26,0,0
10969,0.04,0.96,30,0,0
10879,0.87,0.13,29,1,1
16311,0.46,0.54,1,0,0
16537,0.03,0.97,33,0,0
5360,0.44,0.56,8,0,1
4566,0.47,0.53,2,0,0
9571,0.24,0.76,10,0,1
9063,0.6,0.4,17,1,0
20789,0.03,0.97,25,0,0
13069,0.44,0.56,13,0,0
8439,0.98,0.02,25,1,1
4996,0.71,0.29,19,1,0
8870,0.45,0.55,0,0,0
3180,0.63,0.37,2,1,1
14855,0.43,0.57,9,0,0
9018,0.99,0.01,33,1,1
4584,0.43,0.57,5,0,1
8838,0.13,0.87,22,0,0
15695,0.35,0.65,14,0,0
1756,0.33,0.67,28,0,0
15783,0.93,0.07,27,1,1
3568,0.01,0.99,36,0,0
13208,0.98,0.02,24,1,1
14982,0.83,0.17,17,1,1
10801,0.36,0.64,27,0,1
18430,0.14,0.86,24,0,0
14957,0.97,0.03,29,1,1
11172,0.7,0.3,17,1,1
11614,0.99,0.01,27,1,1
16441,0.42,0.58,13,0,1
9262,0.91,0.09,34,1,1
18365,0.82,0.18,23,1,0
6405,0.98,0.02,28,1,1
4406,0.62,0.38,19,1,0
6857,0.58,0.42,22,1,0
3223,0.94,0.06,22,1,1
325,0.52,0.48,16,1,0
8143,0.33,0.67,10,0,1
20216,0.37,0.63,13,0,0
18929,0.63,0.37,25,1,1
9321,0.0,1.0,34,0,0
2875,0.97,0.03,21,1,1
18045,0.73,0.27,17,1,1
2418,0.14,0.86,33,0,0
19569,0.03,0.97,26,0,0
16130,0.02,0.98,32,0,0
15480,0.98,0.02,30,1,1
18549,0.48,0.52,2,0,1
56,0.2,0.8,31,0,0
10982,0.84,0.16,17,1,0
6674,0.55,0.45,26,1,1
6670,0.99,0.01,30,1,1
17428,0.37,0.63,23,0,1
17181,0.46,0.54,2,0,0
11218,0.01,0.99,36,0,0
10087,0.52,0.48,12,1,0
15986,0.02,0.98,27,0,0
13664,0.45,0.55,5,0,0
17433,0.93,0.07,32,1,1
16869,0.83,0.17,22,1,0
20854,0.98,0.02,25,1,1
6584,0.53,0.47,10,1,0
8834,0.04,0.96,29,0,0
358,0.54,0.46,8,1,1
5247,1.0,0.0,32,1,1
6490,0.8,0.2,17,1,1
3645,0.8,0.2,18,1,1
14246,0.56,0.44,7,1,0
2308,0.43,0.57,13,0,1
107,0.98,0.02,36,1,0
10371,0.01,0.99,33,0,0
3042,0.01,0.99,34,0,0
5834,0.58,0.42,8,1,1
10766,0.53,0.47,4,1,1
15497,0.99,0.01,29,1,1
18233,0.73,0.27,34,1,1
13267,0.52,0.48,3,1,1
16187,0.48,0.52,7,0,1
7580,0.72,0.28,30,1,1
13696,0.36,0.64,14,0,0
18294,0.35,0.65,22,0,1
11852,0.51,0.49,8,1,0
19591,0.37,0.63,28,0,1
14605,0.95,0.05,32,1,1
14550,0.5,0.5,7,1,0
14193,0.06,0.94,27,0,0
10890,0.27,0.73,26,0,0
7772,0.86,0.14,35,1,1
1557,0.23,0.77,26,0,1
6909,0.67,0.33,19,1,1
5493,0.66,0.34,4,1,0
5542,0.53,0.47,14,1,1
3787,0.6,0.4,26,1,1
18845,0.48,0.52,5,0,0
8126,0.6,0.4,3,1,0
21082,0.07,0.93,32,0,1
17570,0.67,0.33,24,1,0
11759,0.52,0.48,14,1,1
4216,0.33,0.67,24,0,1
18801,0.32,0.68,13,0,0
13381,0.57,0.43,7,1,0
5503,0.92,0.08,35,1,1
16995,0.44,0.56,13,0,1
15396,0.67,0.33,19,1,1
13233,0.58,0.42,10,1,0
3086,0.18,0.82,29,0,0
5362,0.56,0.44,3,1,1
19580,0.59,0.41,18,1,0
10973,0.37,0.63,12,0,1
12783,0.83,0.17,31,1,1
6986,0.44,0.56,4,0,0
11684,0.12,0.88,36,0,0
3050,0.56,0.44,19,1,0
10910,0.21,0.79,12,0,0
20893,0.91,0.09,24,1,1
18446,0.33,0.67,10,0,1
9745,0.65,0.35,15,1,0
2653,0.46,0.54,6,0,0
3078,0.14,0.86,26,0,0
3655,0.99,0.01,36,1,1
4974,0.9,0.1,26,1,1
21253,0.34,0.66,16,0,0
7037,0.44,0.56,2,0,0
6222,0.69,0.31,17,1,1
11447,0.99,0.01,27,1,1
8948,0.52,0.48,6,1,1
9873,0.59,0.41,3,1,1
12775,0.71,0.29,19,1,1
6611,0.51,0.49,16,1,1
3573,0.59,0.41,3,1,1
5411,0.64,0.36,15,1,0
5170,0.48,0.52,1,0,0
10320,0.08,0.92,29,0,0
4195,0.88,0.12,24,1,1
6279,0.01,0.99,29,0,0
2790,0.36,0.64,25,0,1
14777,0.51,0.49,6,1,1
1959,0.47,0.53,10,0,0
2204,0.53,0.47,7,1,0
5890,0.54,0.46,5,1,1
12418,0.01,0.99,30,0,0
9858,0.6,0.4,10,1,0
11703,0.71,0.29,30,1,0
3270,0.95,0.05,36,1,1
18214,0.65,0.35,19,1,1
18717,0.52,0.48,5,1,1
4643,0.01,0.99,32,0,0
21290,0.68,0.32,8,1,1
15334,0.45,0.55,3,0,1
8528,0.99,0.01,27,1,1
5658,0.38,0.62,12,0,1
3734,0.65,0.35,25,1,1
17504,0.54,0.46,4,1,0
8618,0.53,0.47,11,1,0
3228,0.55,0.45,6,1,1
13202,0.98,0.02,23,1,1
12771,0.96,0.04,25,1,1
13939,0.71,0.29,21,1,0
3552,0.0,1.0,33,0,0
17359,0.0,1.0,27,0,0
21206,0.99,0.01,26,1,1
10090,0.64,0.36,15,1,1
10046,0.45,0.55,15,0,1
12005,0.05,0.95,21,0,0
3390,0.64,0.36,24,1,1
5619,0.72,0.28,18,1,1
17705,0.04,0.96,25,0,0
6034,0.27,0.73,13,0,1
17928,0.7,0.3,16,1,1
7184,0.35,0.65,10,0,1
5994,0.2,0.8,24,0,0
18597,0.44,0.56,11,0,1
13283,0.7,0.3,16,1,1
545,0.42,0.58,3,0,1
16450,0.84,0.16,24,1,1
19740,0.03,0.97,35,0,0
14701,0.45,0.55,9,0,1
14449,0.52,0.48,23,1,0
1853,0.6,0.4,5,1,1
5341,0.09,0.91,33,0,0
18004,0.4,0.6,31,0,0
4685,0.09,0.91,28,0,0
8910,0.47,0.53,12,0,1
19940,0.07,0.93,31,0,0
3576,0.46,0.54,4,0,0
11450,0.73,0.27,19,1,1
8468,0.47,0.53,11,0,1
5037,0.53,0.47,3,1,1
3071,0.52,0.48,1,1,0
15605,0.29,0.71,30,0,0
9180,0.61,0.39,6,1,1
8396,0.18,0.82,36,0,0
5511,0.55,0.45,7,1,0
17538,0.36,0.64,9,0,0
8463,0.49,0.51,2,0,1
20834,0.98,0.02,36,1,1
13745,0.31,0.69,23,0,0
3691,0.25,0.75,28,0,0
2838,0.36,0.64,10,0,1
6053,0.65,0.35,15,1,0
7419,0.69,0.31,30,1,1
15677,0.5,0.5,1,0,0
19428,0.55,0.45,9,1,0
14631,0.97,0.03,27,1,1
4549,0.63,0.37,3,1,1
8405,0.02,0.98,22,0,0
16032,0.98,0.02,29,1,1
16322,0.7,0.3,19,1,0
21196,0.07,0.93,32,0,0
436,0.98,0.02,29,1,1
4036,0.97,0.03,32,1,1
14357,0.65,0.35,19,1,1
12331,0.77,0.23,17,1,1
15228,0.16,0.84,30,0,0
2673,0.42,0.58,6,0,1
11098,0.53,0.47,0,1,0
21356,0.67,0.33,15,1,0
12929,0.9,0.1,17,1,0
20321,0.36,0.64,10,0,1
2329,0.56,0.44,12,1,0
2021,0.9,0.1,19,1,1
13594,0.41,0.59,28,0,1
4179,0.38,0.62,6,0,0
1628,0.43,0.57,14,0,0
15153,0.51,0.49,6,1,1
3013,0.47,0.53,0,0,0
8076,0.69,0.31,18,1,0
1246,0.41,0.59,20,0,1
8083,0.03,0.97,23,0,0
16807,0.31,0.69,23,0,0
17501,0.47,0.53,14,0,0
15430,0.47,0.53,3,0,1
9013,0.04,0.96,28,0,0
5901,0.89,0.11,23,1,1
10512,0.55,0.45,19,1,1
20348,0.49,0.51,0,0,0
8753,0.98,0.02,33,1,1
5355,0.58,0.42,1,1,1
9960,0.41,0.59,11,0,0
5743,0.1,0.9,22,0,0
18784,0.49,0.51,5,0,0
18448,0.5,0.5,2,0,1
2774,0.79,0.21,29,1,1
4970,0.68,0.32,16,1,0
16700,0.01,0.99,34,0,0
9351,0.51,0.49,2,1,1
14863,0.03,0.97,26,0,0
8319,0.56,0.44,20,1,0
574,0.56,0.44,27,1,1
4601,1.0,0.0,25,1,1
5393,0.46,0.54,14,0,1
12046,0.74,0.26,18,1,1
14501,0.46,0.54,6,0,0
15828,1.0,0.0,24,1,1
8693,0.03,0.97,30,0,0
17130,0.8,0.2,36,1,1
3188,0.96,0.04,35,1,1
6150,0.48,0.52,4,0,0
7849,0.46,0.54,8,0,0
11212,0.5,0.5,11,0,0
4919,0.05,0.95,33,0,0
18291,0.51,0.49,15,1,0
6043,0.66,0.34,17,1,0
18914,0.46,0.54,2,0,0
18085,0.5,0.5,6,1,1
11860,0.53,0.47,2,1,1
795,0.44,0.56,4,0,0
2730,0.74,0.26,16,1,0
3161,0.45,0.55,12,0,1
3687,0.01,0.99,24,0,0
95,0.13,0.87,24,0,0
5273,0.5,0.5,9,1,0
8588,1.0,0.0,33,1,1
18186,0.99,0.01,29,1,1
20019,1.0,0.0,35,1,1
19635,0.65,0.35,17,1,0
11593,0.54,0.46,18,1,1
9645,0.04,0.96,21,0,0
9528,0.74,0.26,20,1,1
8171,0.99,0.01,32,1,1
363,0.6,0.4,1,1,1
20423,0.01,0.99,31,0,0
4834,0.47,0.53,14,0,1
20312,0.43,0.57,20,0,0
7485,0.42,0.58,35,0,0
11251,0.31,0.69,14,0,1
16446,0.57,0.43,15,1,0
21416,0.0,1.0,27,0,0
10121,0.69,0.31,18,1,1
5012,0.4,0.6,8,0,1
12358,0.03,0.97,21,0,0
5594,0.86,0.14,18,1,1
20141,0.49,0.51,1,0,0
17357,0.34,0.66,13,0,0
2690,0.53,0.47,4,1,1
11888,0.0,1.0,36,0,0
8101,0.98,0.02,35,1,1
2856,0.76,0.24,20,1,0
19383,0.99,0.01,36,1,1
12284,0.48,0.52,1,0,0
10053,0.02,0.98,31,0,0
7459,0.36,0.64,3,0,0
5296,0.32,0.68,8,0,1
9875,0.53,0.47,3,1,1
18688,0.55,0.45,6,1,0
2524,0.01,0.99,32,0,0
5375,0.89,0.11,35,1,1
3160,0.98,0.02,22,1,1
2362,0.97,0.03,25,1,1
19303,0.78,0.22,17,1,0
19123,0.47,0.53,16,0,0
882,0.43,0.57,1,0,1
4069,0.98,0.02,31,1,1
13814,0.87,0.13,34,1,1
9683,0.01,0.99,26,0,0
11059,0.99,0.01,30,1,1
2948,0.36,0.64,21,0,0
21477,0.48,0.52,9,0,0
3587,0.53,0.47,9,1,1
9346,0.04,0.96,35,0,0
6667,0.97,0.03,34,1,1
1380,0.66,0.34,32,1,0
20334,0.58,0.42,26,1,1
17725,0.61,0.39,18,1,0
16077,0.01,0.99,32,0,0
9650,0.58,0.42,1,1,1
19901,0.45,0.55,1,0,1
8697,0.47,0.53,2,0,0
14017,0.7,0.3,28,1,1
8112,0.42,0.58,8,0,1
3448,0.6,0.4,20,1,0
17602,0.48,0.52,4,0,1
10753,0.42,0.58,13,0,1
4101,0.04,0.96,21,0,0
17097,0.48,0.52,14,0,0
10792,0.97,0.03,24,1,1
12721,0.02,0.98,34,0,0
14203,0.3,0.7,26,0,0
13538,0.51,0.49,4,1,0
610,0.37,0.63,11,0,0
14523,0.45,0.55,6,0,1
8914,0.38,0.62,14,0,1
7414,0.48,0.52,1,0,0
5363,0.44,0.56,4,0,1
2519,0.72,0.28,35,1,1
1094,0.01,0.99,24,0,0
60,0.53,0.47,9,1,0
11693,0.03,0.97,29,0,0
20113,0.98,0.02,27,1,1
20080,0.53,0.47,5,1,1
19795,0.43,0.57,8,0,1
4971,0.98,0.02,24,1,1
10759,0.11,0.89,31,0,0
20885,1.0,0.0,35,1,1
1800,0.66,0.34,4,1,1
9208,0.49,0.51,2,0,1
10939,0.86,0.14,18,1,0
10138,0.47,0.53,8,0,0
10611,0.69,0.31,16,1,1
18912,0.32,0.68,12,0,0
15483,0.42,0.58,2,0,0
7508,0.03,0.97,25,0,0
976,0.59,0.41,5,1,1
14738,0.43,0.57,9,0,0
17420,0.51,0.49,8,1,1
13816,0.15,0.85,27,0,0
2677,0.22,0.78,29,0,0
17080,0.21,0.79,31,0,0
17188,0.71,0.29,20,1,0
3474,0.48,0.52,4,0,1
1326,0.04,0.96,32,0,0
10068,0.45,0.55,2,0,0
10131,0.5,0.5,5,0,1
14329,0.51,0.49,8,1,0
19609,0.52,0.48,30,1,1
6562,0.11,0.89,26,0,0
15974,0.44,0.56,10,0,0
15295,0.37,0.63,12,0,0
6032,0.5,0.5,3,0,1
14492,0.35,0.65,11,0,1
12985,0.42,0.58,8,0,1
10633,0.94,0.06,25,1,1
10356,0.24,0.76,30,0,0
16718,1.0,0.0,31,1,1
4868,0.79,0.21,16,1,1
7839,0.96,0.04,36,1,1
1687,0.66,0.34,5,1,1
26,0.0,1.0,22,0,0
9667,0.07,0.93,29,0,0
4041,0.01,0.99,28,0,0
3755,0.05,0.95,23,0,0
1285,0.69,0.31,18,1,0
8988,0.45,0.55,4,0,1
13094,0.99,0.01,31,1,1
7498,0.01,0.99,33,0,0
20143,0.61,0.39,2,1,1
7624,0.58,0.42,2,1,0
2631,0.2,0.8,23,0,0
17228,0.73,0.27,19,1,1
5941,0.66,0.34,5,1,1
1049,0.99,0.01,33,1,1
17722,0.41,0.59,14,0,1
15325,1.0,0.0,31,1,1
541,0.01,0.99,33,0,0
3014,0.58,0.42,16,1,1
15558,0.62,0.38,7,1,1
14168,0.5,0.5,0,1,0
9355,0.44,0.56,8,0,0
12989,0.98,0.02,24,1,1
21388,0.59,0.41,16,1,1
14688,0.56,0.44,2,1,1
4903,0.01,0.99,32,0,0
12311,0.42,0.58,34,0,0
20700,0.38,0.62,18,0,0
18684,0.47,0.53,14,0,1
2060,0.01,0.99,22,0,0
20054,0.42,0.58,9,0,1
15187,0.68,0.32,19,1,1
21143,0.84,0.16,32,1,0
14155,0.66,0.34,15,1,0
3271,0.51,0.49,26,1,1
5302,0.48,0.52,25,0,1
6469,0.48,0.52,1,0,1
4499,0.97,0.03,23,1,1
10595,0.31,0.69,12,0,0
13504,0.38,0.62,10,0,1
13123,0.43,0.57,13,0,0
4326,0.43,0.57,7,0,0
17867,0.54,0.46,15,1,1
15245,0.77,0.23,19,1,1
14668,0.02,0.98,30,0,0
7925,0.84,0.16,18,1,1
13741,0.42,0.58,13,0,1
406,0.01,0.99,29,0,0
7344,0.97,0.03,22,1,1
7606,0.81,0.19,33,1,1
840,0.04,0.96,31,0,0
1269,0.51,0.49,0,1,1
19011,0.99,0.01,32,1,1
4773,0.44,0.56,20,0,0
3500,0.88,0.12,34,1,1
4908,0.64,0.36,16,1,1
10148,0.51,0.49,5,1,1
20735,0.78,0.22,20,1,1
19217,0.02,0.98,34,0,0
410,0.1,0.9,34,0,0
762,0.91,0.09,21,1,1
14083,0.53,0.47,4,1,0
10213,0.99,0.01,23,1,1
20621,0.44,0.56,19,0,1
16143,0.32,0.68,20,0,0
16906,0.04,0.96,22,0,0
21270,0.49,0.51,1,0,0
12168,0.33,0.67,14,0,0
8931,0.38,0.62,8,0,1
1962,0.24,0.76,22,0,0
2410,1.0,0.0,24,1,1
19817,0.0,1.0,33,0,0
20843,0.4,0.6,10,0,1
8634,0.3,0.7,14,0,0
9188,0.0,1.0,34,0,0
14299,0.13,0.87,22,0,0
13143,0.67,0.33,19,1,1
13578,0.0,1.0,36,0,0
1939,0.02,0.98,22,0,0
3512,0.45,0.55,12,0,0
7781,0.34,0.66,11,0,1
18377,0.5,0.5,2,0,1
588,0.44,0.56,2,0,0
8063,0.11,0.89,29,0,1
8497,0.03,0.97,22,0,0
13380,0.95,0.05,24,1,1
13095,0.91,0.09,29,1,1
4409,0.45,0.55,9,0,1
15627,0.5,0.5,3,0,1
10005,0.95,0.05,28,1,1
12620,0.6,0.4,25,1,0
1595,0.01,0.99,28,0,0
6253,0.44,0.56,0,0,0
3753,0.63,0.37,16,1,0
4175,0.43,0.57,15,0,0
16336,0.63,0.37,16,1,0
10395,0.53,0.47,4,1,1
10293,0.0,1.0,34,0,0
4597,0.01,0.99,33,0,0
7931,0.97,0.03,35,1,1
10902,0.46,0.54,8,0,0
16815,0.52,0.48,2,1,1
12149,0.56,0.44,10,1,0
767,0.46,0.54,0,0,0
3879,0.3,0.7,21,0,0
12720,0.75,0.25,17,1,0
17234,0.34,0.66,34,0,0
1786,0.65,0.35,1,1,1
20023,0.54,0.46,18,1,1
19876,0.23,0.77,20,0,0
17241,0.49,0.51,3,0,1
5701,0.55,0.45,2,1,0
13949,0.54,0.46,8,1,0
15000,0.74,0.26,18,1,0
3331,0.36,0.64,32,0,1
12471,0.43,0.57,5,0,1
18638,0.02,0.98,25,0,0
4070,0.69,0.31,25,1,1
4607,0.45,0.55,6,0,0
15491,0.46,0.54,4,0,0
3612,0.48,0.52,1,0,1
18934,0.93,0.07,30,1,1
7690,0.99,0.01,30,1,1
2075,0.48,0.52,2,0,0
4237,0.6,0.4,17,1,1
6224,0.96,0.04,26,1,1
20098,0.43,0.57,4,0,1
17028,0.05,0.95,22,0,0
1898,0.24,0.76,24,0,0
3004,0.43,0.57,14,0,1
16640,0.52,0.48,2,1,0
20115,0.52,0.48,16,1,0
17210,0.01,0.99,23,0,0
6967,0.47,0.53,16,0,1
7234,0.58,0.42,33,1,0
10373,0.56,0.44,4,1,0
2919,0.43,0.57,9,0,0
4318,0.05,0.95,26,0,0
11001,0.55,0.45,6,1,1
8451,0.7,0.3,5,1,1
11287,0.48,0.52,15,0,1
6479,0.48,0.52,1,0,0
8440,0.78,0.22,17,1,0
535,0.34,0.66,13,0,0
18689,0.38,0.62,14,0,1
